,time,lat,lon,velocity,heading,baroaltitude,geoaltitude,onground,hour
1814,1641127663,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1815,1641127664,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1816,1641127665,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1817,1641127666,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1818,1641127667,31.45004013837394,-93.06853637695309,184.2944920848089,286.2090249278079,6705.6,6827.52,false,1641124800
1819,1641127668,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1820,1641127669,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1821,1641127670,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1822,1641127671,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1823,1641127672,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1824,1641127673,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1825,1641127674,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1826,1641127675,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1827,1641127676,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1828,1641127677,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1829,1641127678,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1830,1641127679,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1831,1641127680,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1832,1641127681,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1833,1641127682,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1834,1641127683,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1835,1641127684,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1836,1641127685,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1837,1641127686,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1838,1641127687,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1839,1641127688,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1840,1641127689,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1841,1641127690,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1842,1641127691,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1843,1641127692,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1844,1641127693,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1845,1641127694,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6827.52,false,1641124800
1846,1641127695,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6827.52,false,1641124800
1847,1641127696,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6827.52,false,1641124800
1848,1641127697,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6827.52,false,1641124800
1849,1641127698,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6827.52,false,1641124800
1850,1641127699,31.45004013837394,-93.06853637695309,184.4387567493721,286.3624842462396,6705.6,6827.52,false,1641124800
1851,1641127700,31.45004013837394,-93.06853637695309,184.4387567493721,286.3624842462396,6705.6,6827.52,false,1641124800
1852,1641127701,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6819.900000000001,false,1641124800
1853,1641127702,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6819.900000000001,false,1641124800
1854,1641127703,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6819.900000000001,false,1641124800
1855,1641127704,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6819.900000000001,false,1641124800
1856,1641127705,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6819.900000000001,false,1641124800
1857,1641127706,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6819.900000000001,false,1641124800
1858,1641127707,31.45004013837394,-93.06853637695309,184.9324218538457,286.3175833489298,6705.6,6819.900000000001,false,1641124800
1859,1641127708,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1860,1641127709,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1861,1641127710,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1862,1641127711,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1863,1641127712,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1864,1641127713,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1865,1641127714,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1866,1641127715,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1867,1641127716,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1868,1641127717,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1869,1641127718,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1870,1641127719,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1871,1641127720,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1872,1641127721,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1873,1641127722,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1874,1641127723,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1875,1641127724,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1876,1641127725,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1877,1641127726,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1878,1641127727,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1879,1641127728,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1880,1641127729,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1881,1641127730,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1882,1641127731,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1883,1641127732,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1884,1641127733,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1885,1641127734,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1886,1641127735,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1887,1641127736,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1888,1641127737,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1889,1641127738,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1890,1641127739,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1891,1641127740,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1892,1641127741,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1893,1641127742,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1894,1641127743,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1895,1641127744,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1896,1641127745,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1897,1641127746,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1898,1641127747,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1899,1641127748,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1900,1641127749,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1901,1641127750,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1902,1641127751,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1903,1641127752,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1904,1641127753,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1905,1641127754,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1906,1641127755,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1907,1641127756,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1908,1641127757,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1909,1641127758,31.45004013837394,-93.06853637695309,185.2827041064691,286.1202108565919,6705.6,6819.900000000001,false,1641124800
1910,1641127759,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1911,1641127760,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1912,1641127761,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1913,1641127762,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1914,1641127763,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1915,1641127764,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1916,1641127765,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1917,1641127766,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1918,1641127767,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1919,1641127768,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1920,1641127769,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1921,1641127770,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1922,1641127771,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1923,1641127772,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1924,1641127773,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1925,1641127774,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
1926,1641127775,31.45004013837394,-93.06853637695309,184.7885425946977,286.1644991522569,6705.6,6819.900000000001,false,1641124800
