Unnamed: 0,timestamp,lat,lon,baroaltitude,geoaltitude,heading,velocity,altitude,TAS,vertical_rate
0,2023-01-28 00:00:01.000000,41.2395567813162,-76.73307245427912,10972.8,10675.62,273.33091738045,194.788906598836,10972.8,194.788906598836,0.0
1,2023-01-28 00:00:20.813814,41.24155634672922,-76.77853120315261,10972.8,10675.62,273.3397327321484,194.2753339952665,10972.8,194.2753339952665,0.0
2,2023-01-28 00:00:40.627628,41.24347905199471,-76.8241531784059,10972.8,10675.62,273.0528825147924,193.1906753026771,10972.8,193.1906753026771,0.0
3,2023-01-28 00:01:00.441442,41.24527725451271,-76.86890960642567,10965.18,10668.0,273.1201288120255,193.20307141621743,10965.18,193.20307141621743,-22.859999999996944
4,2023-01-28 00:01:20.255255,41.24726523077031,-76.91477357698683,10965.18,10668.0,273.3575039995176,193.2482026947517,10965.18,193.2482026947517,0.0
5,2023-01-28 00:01:40.069069,41.24919823906187,-76.96028235953352,10957.56,10660.38,273.2052159310135,193.2187562885627,10957.56,193.2187562885627,-22.8600000000024
6,2023-01-28 00:01:59.882883,41.25108791041566,-77.0063883462426,10957.56,10660.38,273.1967091235041,193.7323976679691,10957.56,193.7323976679691,0.0
7,2023-01-28 00:02:19.696697,41.252972020220945,-77.0519161908411,10957.56,10660.38,273.1967091235041,193.7323976679691,10957.56,193.7323976679691,0.0
8,2023-01-28 00:02:39.510510,41.254817779156205,-77.09687429001366,10957.56,10660.38,273.27424835512704,193.74739051584567,10957.56,193.74739051584567,0.0
9,2023-01-28 00:02:59.324324,41.25680459512659,-77.14276123057061,10965.18,10668.0,273.1967091235041,193.7323976679691,10965.18,193.7323976679691,22.8600000000024
10,2023-01-28 00:03:19.138138,41.258656060092754,-77.1887968094052,10965.18,10668.0,272.8851446532204,194.1915372141347,10965.18,194.1915372141347,0.0
11,2023-01-28 00:03:38.951952,41.260361158135105,-77.23470308278179,10965.18,10667.633874092102,272.7407905941826,193.6524658985039,10965.18,193.6524658985039,0.0
12,2023-01-28 00:03:58.765766,41.262066256155265,-77.27966308570927,10972.8,10668.0,272.900505885154,193.163960332584,10972.8,193.163960332584,22.859999999996944
13,2023-01-28 00:04:18.579580,41.26384512248558,-77.3254105935061,10972.8,10675.62,272.9082479523046,192.6501771401865,10972.8,192.6501771401865,0.0
14,2023-01-28 00:04:38.393393,41.26559998107405,-77.37049127956561,10980.42,10680.24234322071,272.9082479523046,192.6501771401865,10980.42,192.6501771401865,22.8600000000024
15,2023-01-28 00:04:58.207207,41.267321206973584,-77.416054665492,10972.8,10669.578918886184,272.7554247005028,192.6247611416227,10972.8,192.6247611416227,-22.8600000000024
16,2023-01-28 00:05:18.021021,41.268932629701666,-77.46177314699892,10972.8,10668.0,272.605775544591,192.60122135213484,10972.8,192.60122135213484,0.0
17,2023-01-28 00:05:37.834835,41.27063002027717,-77.50725640186283,10966.438558716774,10661.638558716772,272.9082479523046,192.6501771401865,10966.438558716774,192.6501771401865,-19.084323849674547
18,2023-01-28 00:05:57.648649,41.27231923976254,-77.55235920385365,13757.807415418623,13453.007415418626,272.7554247005028,192.6247611416227,13757.807415418623,192.6247611416227,8374.106570105547
19,2023-01-28 00:06:17.462462,41.27393760337146,-77.59774312877562,10965.18,10660.38,272.6025622024998,192.6007158939121,10965.18,192.6007158939121,-8377.88224625587
20,2023-01-28 00:06:37.276276,41.275613721597175,-77.64342366957598,10957.56,10652.76,272.94260394421906,193.17134104701225,10957.56,193.17134104701225,-22.8600000000024
21,2023-01-28 00:06:57.090090,41.27742696386843,-77.68915992119086,10958.246486077309,10652.76,272.900505885154,193.163960332584,10958.246486077309,193.163960332584,2.059458231928147
22,2023-01-28 00:07:16.903904,41.27902323731726,-77.73459481751146,10965.18,10660.38,272.4431381125028,193.0920170418985,10965.18,193.0920170418985,20.800541768074254
23,2023-01-28 00:07:36.717718,41.28050370797403,-77.78037356290126,10972.8,10675.62,272.4431381125028,193.0920170418985,10972.8,193.0920170418985,22.859999999996944
24,2023-01-28 00:07:56.531532,41.28196097010374,-77.82510553442162,10972.8,10675.62,272.53093357555605,192.59009384855875,10972.8,192.59009384855875,0.0
25,2023-01-28 00:08:16.345345,41.283584354734955,-77.87125782655362,10972.8,10675.62,272.7480881800537,193.1386119451263,10972.8,193.1386119451263,0.0
26,2023-01-28 00:08:36.159159,41.28514624057215,-77.91709206326644,10972.8,10675.62,272.4366482468101,193.605994663879,10972.8,193.605994663879,0.0
27,2023-01-28 00:08:55.972973,41.28652673110097,-77.96229275766318,10972.8,10668.205946731568,272.4303672216522,194.10608334981745,10972.8,194.10608334981745,0.0
28,2023-01-28 00:09:15.786787,41.28800293798263,-78.00789223895814,10965.18,10660.38,272.4301927480471,194.1199747566679,10965.18,194.1199747566679,-22.859999999996944
29,2023-01-28 00:09:35.600601,41.28951421515376,-78.05431047530146,10965.18,10660.38,272.4237713441136,194.6339573006906,10965.18,194.6339573006906,0.0
30,2023-01-28 00:09:55.414414,41.291015625,-78.09972374717472,10972.8,10668.0,272.5057428479523,195.16104500283635,10972.8,195.16104500283635,22.859999999996944
31,2023-01-28 00:10:15.228228,41.29263869277929,-78.1459761155129,10972.8,10668.0,272.8699451365187,195.219127907186,10972.8,195.219127907186,0.0
32,2023-01-28 00:10:35.042042,41.29430645348154,-78.19127533592008,10972.8,10667.679639830589,272.711983467445,195.7079127145309,10972.8,195.7079127145309,0.0
33,2023-01-28 00:10:54.855856,41.295763170404825,-78.23783420887776,10972.8,10660.38,272.2605019111413,195.6409632178139,10972.8,195.6409632178139,0.0
34,2023-01-28 00:11:14.669670,41.2973311257168,-78.28430469030255,10980.42,10668.0,272.7191283714651,195.1940464091163,10980.42,195.1940464091163,22.8600000000024
35,2023-01-28 00:11:34.483484,41.29888764803036,-78.33052809906076,10984.104144673349,10671.684144673349,272.3535210689818,194.3752377321844,10984.104144673349,194.3752377321844,11.052434020046348
36,2023-01-28 00:11:54.297297,41.30004717852353,-78.37580500407785,10988.04,10675.62,271.832839505942,193.0152479749866,10988.04,193.0152479749866,11.807565979956053
37,2023-01-28 00:12:14.111111,41.301183064781064,-78.42106797971064,10988.04,10675.62,272.0131411100688,192.00618702910995,10988.04,192.00618702910995,0.0
38,2023-01-28 00:12:33.924925,41.30249191192964,-78.46593777133171,10988.04,10675.62,272.3215305898327,190.5006345665914,10988.04,190.5006345665914,0.0
39,2023-01-28 00:12:53.738739,41.303914201628885,-78.51070994542334,10980.42,10668.0,272.5150764243356,187.5727070550953,10980.42,187.5727070550953,-22.8600000000024
40,2023-01-28 00:13:13.552552,41.305394215618435,-78.55431469046744,10977.010449757576,10664.590449757576,272.6961473854726,185.9200900695053,10977.010449757576,185.9200900695053,-10.228650727272907
41,2023-01-28 00:13:33.366366,41.30675980152628,-78.59874034473216,10972.8,10660.38,272.06601857929405,185.50890466142567,10972.8,185.50890466142567,-12.631349272729494
42,2023-01-28 00:13:53.180180,41.30778403462614,-78.64213503251482,10972.8,10660.38,271.7501598353242,185.2862750020925,10972.8,185.2862750020925,0.0
43,2023-01-28 00:14:12.993994,41.308733117800834,-78.68575364555494,10972.8,10660.38,271.6009851134798,184.24287829311865,10972.8,184.24287829311865,0.0
44,2023-01-28 00:14:32.807808,41.309661021797474,-78.72883643057538,10972.8,10660.38,271.6090089060474,183.2143031236745,10972.8,183.2143031236745,0.0
45,2023-01-28 00:14:52.621622,41.31063166857237,-78.77223974126868,10957.56,10645.14,271.7747943181615,182.7152718165339,10957.56,182.7152718165339,-45.719999999999345
46,2023-01-28 00:15:12.435436,41.31163492289125,-78.81566979596391,10957.56,10645.14,271.9360215829274,182.7319281501183,10957.56,182.7319281501183,0.0
47,2023-01-28 00:15:32.249249,41.31281136410603,-78.85861308522924,10965.18,10652.76,272.0796592247773,184.2923380255139,10965.18,184.2923380255139,22.8600000000024
48,2023-01-28 00:15:52.063063,41.31399674531737,-78.90257701845258,10972.8,10660.38,272.0510384170909,186.862887120331,10972.8,186.862887120331,22.859999999996944
49,2023-01-28 00:16:11.876877,41.3152256871108,-78.94653778523207,10972.8,10660.38,272.0342408095602,188.4052384698101,10972.8,188.4052384698101,0.0
50,2023-01-28 00:16:31.690691,41.31640734973553,-78.99216037341102,10972.8,10660.38,271.8626209493067,189.9301887915202,10972.8,189.9301887915202,0.0
51,2023-01-28 00:16:51.504504,41.3174336145466,-79.03678371655175,10972.8,10660.38,271.7028864551643,190.4283799669678,10972.8,190.4283799669678,0.0
52,2023-01-28 00:17:11.318318,41.3184370179848,-79.08209041070816,10972.8,10660.38,271.6982991563362,190.9425973821285,10972.8,190.9425973821285,0.0
53,2023-01-28 00:17:31.132132,41.319540350283205,-79.12669285479205,10972.8,10668.0,271.8525868819391,190.9585360896542,10972.8,190.9585360896542,0.0
54,2023-01-28 00:17:50.945946,41.32049392791163,-79.17142975836627,10972.8,10668.0,271.5481576989779,190.4137867687947,10972.8,190.4137867687947,0.0
55,2023-01-28 00:18:10.759760,41.32138834597849,-79.21696453818635,10972.8,10662.210631356238,271.5523511981663,189.8995310649831,10972.8,189.8995310649831,0.0
56,2023-01-28 00:18:30.573574,41.322399582676475,-79.26156091342008,10972.8,10660.38,271.8676788394342,189.4160173446513,10972.8,189.4160173446513,0.0
57,2023-01-28 00:18:50.387387,41.32340818187281,-79.30622677538352,10972.8,10668.0,271.5608067044785,188.8710227340666,10972.8,188.8710227340666,0.0
58,2023-01-28 00:19:10.201201,41.32439580693972,-79.35119922168087,10965.18,10652.76,271.7167982112899,188.8857351252978,10965.18,188.8857351252978,-22.859999999996944
59,2023-01-28 00:19:30.015015,41.32539445729406,-79.39547583299083,10965.18,10652.76,271.7214860981508,188.3715226796967,10965.18,188.3715226796967,0.0
60,2023-01-28 00:19:49.828829,41.326368736444536,-79.44012035019114,10965.18,10652.76,271.5650690855923,188.3567701237617,10965.18,188.3567701237617,0.0
61,2023-01-28 00:20:09.642643,41.32729992566237,-79.48464040235558,10965.18,10652.76,271.5650690855923,188.3567701237617,10965.18,188.3567701237617,0.0
62,2023-01-28 00:20:29.456456,41.32811790765568,-79.52898714191411,10965.18,10652.76,271.248756556848,188.845798825294,10965.18,188.845798825294,0.0
63,2023-01-28 00:20:49.270270,41.32887750364504,-79.57321406950493,10959.619460048676,10647.199460048676,271.248756556848,188.845798825294,10959.619460048676,188.845798825294,-16.681619853972734
64,2023-01-28 00:21:09.084084,41.32969933004507,-79.61776820864378,10958.20072033882,10645.78072033882,271.5523511981663,189.8995310649831,10958.20072033882,189.8995310649831,-4.256219129567398
65,2023-01-28 00:21:28.897898,41.33046994200116,-79.66257893592311,10965.18,10652.76,271.2419903544231,189.8744437886563,10965.18,189.8744437886563,20.937838983540132
66,2023-01-28 00:21:48.711712,41.33115548077996,-79.70811898530387,10972.8,10660.38,271.0867814529982,189.8639897785111,10972.8,189.8639897785111,22.859999999996944
67,2023-01-28 00:22:08.525526,41.33203399001366,-79.75264865593834,10972.8,10660.38,271.7074985953849,189.9141637790935,10972.8,189.9141637790935,0.0
68,2023-01-28 00:22:28.339339,41.33281671066701,-79.79735746995587,10972.8,10660.38,271.2386346708969,190.3887672552746,10972.8,190.3887672552746,0.0
69,2023-01-28 00:22:48.153153,41.333641384264254,-79.84298427378532,10972.8,10660.38,271.5481576989779,190.4137867687947,10972.8,190.4137867687947,0.0
70,2023-01-28 00:23:07.966967,41.334502302427246,-79.88807307029624,10972.8,10660.38,271.3896520155772,190.9148747213485,10972.8,190.9148747213485,0.0
71,2023-01-28 00:23:27.780781,41.33527133701136,-79.9327399909962,10972.8,10660.38,271.2319774026397,191.4174161319208,10972.8,191.4174161319208,0.0
72,2023-01-28 00:23:47.594594,41.33599414554043,-79.97824179122703,10969.710809926986,10657.290809926986,271.075129710597,191.9213995829809,10969.710809926986,191.9213995829809,-9.267570219039044
73,2023-01-28 00:24:07.408408,41.336612689183774,-80.0232118881914,10972.8,10660.38,270.9166542563853,192.9411917318303,10972.8,192.9411917318303,9.267570219039044
74,2023-01-28 00:24:27.222222,41.33702087402344,-80.06875949457753,10980.42,10668.0,270.6111318044365,192.9274744931789,10980.42,192.9274744931789,22.8600000000024
75,2023-01-28 00:24:47.036036,41.33764304538043,-80.11429682794021,10980.42,10668.0,271.2276276514598,192.96081432569596,10980.42,192.96081432569596,0.0
76,2023-01-28 00:25:06.849850,41.33843201960874,-80.16043522401775,10980.42,10668.0,271.3748347805694,192.9720519536703,10980.42,192.9720519536703,0.0
